RP3-467K16.4	22
EFHD2	17570
CTRC	51
CELA2A	18
CELA2B	303
CASP9	5243
DNAJC16	9182
AGMAT	3821
RP4-680D5.8	93
RP4-680D5.2	366
CHCHD2P6	6806
RNU7-179P	0
DDI2	10245
RP4-680D5.4	0
RSC1A1	2060
RP4-680D5.9	2
PLEKHM2	20877
AL121992.1	41
RP11-288I21.1	14182
SLC25A34	411
RP11-169K16.4	156
TMEM82	7
FBLIM1	1354
RP11-169K16.6	48
RP11-169K16.7	14605
RP11-169K16.8	32499
RP11-169K16.9	1319
SPEN	32742
RP1-134O19.3	0
ZBTB17	13303
RP11-5P18.1	49
TBC1D3P6	2
RP11-5P18.3	0
C1orf64	6
RP11-5P18.5	0
HSPB7	26
CLCNKA	29
RP11-5P18.10	1
CLCNKB	5
FAM131C	13
EPHA2	953
RP11-276H7.2	24
RP11-276H7.3	31
ARHGEF19-AS1	156
ARHGEF19	1733
ANO7P1	81
RSG1	550
C1orf134	189
MT1XP1	530
FBXO42	5881
SZRD1	31733
RP11-430L17.1	128
SPATA21	23913
NECAP2	29334
RP4-798A10.2	250
CROCCP3	1937
RP4-798A10.7	124
RP4-798A10.4	32
RNU1-1	32
AL355149.2	0
AL355149.1	0
RP5-875O13.6	10
NBPF1	4414
RP5-1182A14.5	2
CROCCP2	9942
MST1P2	1136
AL137798.1	0
RNU1-3	26
AL021920.1	0
ESPNP	106
EIF1AXP1	4510
AL021920.2	1
RNU1-4	34
CROCC	4190
CROCCP4	6
MST1L	227
RP11-108M9.1	0
MIR3675	0
RP11-108M9.2	21
RP11-108M9.4	493
RP11-108M9.5	135
RNU1-2	28
RP11-108M9.6	8
MFAP2	820
RP1-37C10.3	6742
ATP13A2	10547
SDHB	16567
PADI2	34114
RP11-380J14.1	30
PADI1	39
PADI3	14
MIR3972	0
PADI4	468
AC004824.2	25
PADI6	24
RCC2	21761
RP1-20B21.4	5813
AC004824.1	249
ARHGEF10L	1793
RP11-473A10.2	10
ACTL8	28
RP11-174G17.2	2
IGSF21	149
RP11-174G17	4
RP11-422P22.1	3
KLHDC7A	0
RP1-8B22.1	851
RP1-8B22.2	0
PAX7	32
TAS1R2	7
RP13-279N23.2	1966
ALDH4A1	750
MIR4695	4
MIR1290	0
IFFO2	1396
RP5-1126H10.2	1312
UBR4	64892
AL137127.1	19
RP1-43E13.2	6747
EMC1	8378
MRTO4	3253
AKR7L	39
AKR7A3	56
RP4-657E11.10	80
PQLC2	3571
AKR7A2	5943
RNU6-1099P	5
RN7SL85P	0
CAPZB	64427
RN7SL277P	1
RNU4-28P	0
RP5-1056L3.1	2
MINOS1-NBL1	47709
MINOS1	46088
RPS14P3	40080
NBL1	2418
HTR6	247
TMCO4	7778
RP11-91K11.2	6
RNF186	0
OTUD3	3242
PLA2G2E	1
RN7SL304P	3
PLA2G2A	11
PLA2G5	171
PLA2G2D	18703
PLA2G2F	3
PLA2G2C	14
RP3-340N1.2	9
UBXN10	90
RP3-340N1.5	44
RP3-340N1.6	0
VWA5B1	82
RP4-745E8.2	39
RP4-749H3.1	30
RP4-749H3.2	0
CAMK2N1	204
MUL1	3551
RPS4XP4	5
FAM43B	5
CDA	96
PINK1	4642
PINK1-AS	5493
AL391357.1	893
DDOST	31466
KIF17	324
RP5-930J4.5	7
SH2D5	29
RP5-930J4.2	0
HP1BP3	54764
RP5-930J4.4	7563
EIF4G3	51132
RNU7-200P	0
MIR1256	0
RPS15AP6	3
RP11-487E1.2	2
RP11-628K18.1	0
AL031005.1	9
ECE1	33712
RP3-329E20.2	1
RP5-1071N3.1	995
PPP1R11P1	658
RP11-293F5.8	0
RP11-293F5.1	1
NBPF2P	238
HS6ST1P1	101
CROCCP5	27
NBPF3	1198
PFN1P10	1
ALPL	512
AL359815.1	0
RP11-63N8.3	2
RAP1GAP	146
USP48	29643
RP11-132G19.3	3
LDLRAD2	4013
HSPG2	26433
RP11-26H16.1	27
RN7SL421P	0
CELA3B	10
RNU6-1022P	0
RN7SL386P	0
CELA3A	3
RN7SL768P	0
RN7SL186P	0
RNU6-776P	0
LINC00339	4163
RP1-224A6.3	3
CDC42	24618
CDC42-IT1	66
RP1-224A6.8	16
RP1-224A6.9	4
WNT4	79
MIR4418	0
RP11-415K20.1	1
ZBTB40	15402
ZBTB40-IT1	224
EPHA8	29
C1QA	14973
C1QC	16800
C1QB	19818
EPHB2	1455
MIR4684	0
AL611946.1	0
RP11-69E9.1	0
MIR4253	21
RP1-74M1.3	135
LACTBL1	6
C1orf234	5
RP1-184J9.2	7737
KDM1A	8634
MIR3115	0
MIR4419A	0
LUZP1	2697
RP5-979D14.1	0
RNU6-514P	0
RNU6-135P	0
HTR1D	5
RP5-1057J7.1	18
RP5-1057J7.6	1144
HNRNPR	34548
ZNF436	2077
C1orf213	387
RP5-1057J7.7	2
TCEA3	1492
RP4-654C18.1	1053
ASAP3	2887
E2F2	2381
RP1-150O5.3	31
ID3	4675
MDS2	526
RP11-223J15.2	15
RPL11	109030
RP5-886K2.1	3
RN7SL532P	6
TCEB3	19025
RP5-886K2.3	4841
PITHD1	8523
LYPLA2	7486
HMGCL	8165
GALE	2963
FUCA1	31511
CNR2	13594
RN7SL24P	3
RP11-4M23.2	686
RP11-4M23.3	10
MIR378F	0
RP11-4M23.4	3
PNRC2	15404
SRSF10	15421
RP11-4M23.7	17
RP11-293P20.2	38
MYOM3	46
RP11-293P20.4	21
IL22RA1	6
IFNLR1	11470
RP11-10N16.2	103
AL590683.1	0
AL590683.2	0
RP11-10N16.3	78
GRHL3	690
STPG1	1298
NIPAL3	6671
RCAN3	5489
RN7SL857P	0
RP4-594I10.3	1585
NCMAP	46
RP11-496D1.2	3
SRRM1	22501
CLIC4	48487
RNU6-1208P	1
RUNX3	16683
RP11-84D1.1	43
RP11-84D1.2	0
MIR4425	0
RP4-799D16.1	119
RP4-781L3.1	4
RP4-706G24.1	2
SYF2	21824
C1orf63	62362
RP3-465N24.6	38
RHD	1294
RP3-465N24.5	164
SDHDP6	1250
TMEM50A	19674
RP11-335G20.7	1051
RNU6-1171P	0
RHCE	4090
RP3-469D22.1	3759
AL031284.1	0
TMEM57	15392
LDLRAP1	4933
RP11-70P17.1	34
MAN1C1	2975
RP1-187B23.1	17
SEPN1	5849
RP1-317E23.6	7806
RP1-317E23.3	2191
MTFR1L	18450
AL020996.1	346
AUNIP	4371
RP1-317E23.7	1302
PAQR7	864
RP1-125I3.2	656
SNRPFP2	36
RP1-125I3.4	1
STMN1	49222
MIR3917	114
AL033528.1	0
PAFAH2	2630
RNU6-110P	0
EXTL1	108
SLC30A2	4
TRIM63	6
AL391650.1	0
PDIK1L	2252
FAM110D	48
ZNF593	2419
RP11-96L14.7	2915
CNKSR1	244
CATSPER4	17
RP11-231P20.2	30
CEP85	7534
RP11-231P20.5	103
UBXN11	58703
SH3BGRL3	34271
CD52	92689
AIM1L	255
RP11-569G9.7	3
RN7SL490P	0
ZNF683	417
LIN28A	22
DHDDS	7134
RP3-476K8.3	305
RP3-476K8.4	41
HMGN2	82839
DPPA2P2	0
RPS6KA1	39946
MIR1976	82
RN7SL679P	1
RP11-492M19.3	0
RP4-785J1.1	1
RP5-968P14.2	279
ARID1A	39397
RN7SL501P	0
PIGV	8216
RN7SL165P	3
ZDHHC18	16594
SFN	23
GPN2	9695
RP1-50O24.6	2149
GPATCH3	2386
NUDC	5237
NR0B2	5
C1orf172	107
RP11-344H11.4	21
RP11-344H11.5	1
OSTCP2	662
TRNP1	66
FAM46B	16
SLC9A1	5685
RP11-40H20.5	8
CHCHD3P3	3058
NPM1P39	12728
SNRPEP7	0
RP11-40H20.4	5
WDTC1	36655
RP11-4K3__A.3	11
TMEM222	11897
RNU6-48P	23
RP11-4K3__A.5	5834
SYTL1	14603
MAP3K6	3100
FCN3	61
CD164L2	1
RP1-144C9.2	1
GPR3	46
WASF2	25390
RP4-752I6.1	3
RP1-159A19.4	194
AHDC1	2711
FGR	6050
RP1-159A19.3	2669
RP11-288L9.1	11
IFI6	1837
RP11-288L9.4	17
RNU6-949P	0
CHMP1AP1	61
RNU6-424P	0
FAM76A	3386
RPEP3	22
RP3-426I6.2	1228
STX12	11138
RP3-426I6.5	5
RP3-426I6.6	38
PPP1R8	7263
RNU6-1245P	0
SCARNA1	0
AL109927.1	967
THEMIS2	29744
RPA2	11977
RP11-460I13.2	185
SMPDL3B	102
XKR8	1395
EYA3	20453
RP11-460I13.6	9
RN7SL559P	8
SPCS2P4	8652
RP5-1053E7.2	1
RP5-1053E7.3	1936
RNU6-176P	0
RNU7-29P	0
PTAFR	19511
AL353354.2	2994
AL353354.1	845
DNAJC8	10908
ATPIF1	25265
RP5-1092A3.4	1279
RP5-1092A3.5	43
SESN2	1462
MED18	4404
PHACTR4	7461
RP1-308E4.1	973
RNU6ATAC27P	2
SNHG3	7447
RCC1	22235
SNORA73B	37
PRDX3P2	1051
TRNAU1AP	4880
SNORD99	71
SNHG12	8275
RAB42	967
TAF12	7937
RP11-442N24__B.1	67
RNU11	5
GMEB1	3943
YTHDF2	13602
OPRD1	20
RP1-212P9.3	72
RP1-212P9.2	101
EPB41	53131
RP4-604A21.1	20071
TMEM200B	2460
RP11-242O24.3	7
RP11-242O24.5	7
SRSF4	26054
MECR	4698
RP11-467D18.2	27
PTPRU	344
AL645859.1	0
RP3-437I16.1	4
AL139151.1	0
RP11-810H18.1	2
AC092265.1	0
RP4-656G21.1	0
AL645944.1	0
RP11-179G8.1	5
RP11-111I12.1	15
RP5-893G23.1	1
RP3-357I16.1	0
RP4-591L5.2	0
RP4-591L5.1	0
MATN1	942
MATN1-AS1	1644
LAPTM5	355900
MIR4420	133
RP5-1125N11.1	6
RP1-65J11.1	3
RN7SKP91	0
RP1-65J11.5	1
SDC3	7405
PUM1	24785
SNORD103A	41
SNORD103B	28
SNORD85	1
RP11-201O14.1	0
RP11-201O14.2	0
SEPW1P	1670
RP11-490K7.1	1
NKAIN1	25
SNRNP40	7039
RP11-490K7.4	99
ZCCHC17	7887
RP11-266K22.2	1865
FABP3	679
SERINC2	6557
AC114494.1	628
RP11-439L8.2	54
RNU6-40P	2
RP11-439L8.3	20
RP11-439L8.4	26
RP11-73M7.1	3
TINAGL1	1611
HCRTR1	5723
PEF1	12158
RP11-73M7.6	1062
RP11-73M7.9	133
COL16A1	4488
BAI2	1146
MIR4254	0
RP11-84A19.3	5
SPOCD1	35
RP11-84A19.2	2
RP11-84A19.4	26936
AL136115.1	48
PTP4A2	55441
RP4-534N18.2	26
KHDRBS1	41976
RP11-277A4.4	413
TMEM39B	4027
MIR5585	0
KPNA6	11219
RP4-622L5.2	7466
TXLNA	20228
CCDC28B	6633
DCDC2B	1261
RP4-622L5.7	1410
IQCC	1084
EIF3I	28479
TMEM234	3644
MTMR9LP	6969
LCK	25590
FAM167B	672
HDAC1	78066
MARCKSL1	120652
RP4-811H24.9	6
TSSK3	1339
FAM229A	1050
BSDC1	17052
GAPDHP20	4
LRRC37A12P	1
RP11-395N6.4	17
RN7SL122P	1
ZBTB8B	25
RP1-27O5.3	358
ZBTB8A	459
ZBTB8OS	10027
RBBP4	47348
SYNC	19508
RP11-114B7.6	4
KIAA1522	454
YARS	22908
S100PBP	13239
FNDC5	110
HPCA	321
TMEM54	511
AL031602.1	0
RNF19B	12224
FKSG48	3
RP4-803A2.1	13
RP1-117O3.2	13826
RP4-803A2.2	3
AK2	19443
ADC	1192
TRIM62	3467
ZNF362	5618
RP11-415J8.7	23
AL513327.1	1804
A3GALT2	43
RP11-415J8.3	3599
PHC2	9167
MIR3605	230
RN7SKP16	17
RP11-415J8.5	92
AL138837.1	0
ZSCAN20	958
TLR12P	0
RP4-580O19.2	1594
CSMD2	574
HSPD1P14	0
HMGB4	2
RP5-1007G16.1	0
RNA5SP42	0
C1orf94	5
AC115286.1	0
RP4-657M3.2	0
MIR552	0
SMIM12	6674
RP1-34M23.5	114
GJB5	1
GJB4	1
AL121988.1	0
GJB3	112
GJA4	1237
RP5-997D16.2	203
DLGAP3	312
RP11-244H3.1	8079
ZMYM6NB	5685
ZMYM6	15605
RP11-248I9.2	3
ZMYM1	1909
EFCAB14P1	856
SFPQ	93751
RN7SL136P	0
ZMYM4	30612
RN7SL503P	2
RPL5P4	11957
ZMYM4-AS1	1464
KIAA0319L	18798
RNY5P1	0
RP4-728D4.3	0
NCDN	6783
TFAP2E	4532
RP4-728D4.2	8624
PSMB2	17402
RN7SL281P	0
C1orf216	3411
CLSPN	4386
RP11-435D7.3	419
AGO4	3901
AGO1	11623
RP4-789D17.4	11
AGO3	10276
RP4-789D17.5	34
RP4-665N4.8	1005
TEKT2	14
RP4-665N4.4	1
ADPRHL2	5037
COL8A2	1103
TRAPPC3	11590
MAP7D1	16823
RN7SL131P	0
THRAP3	30804
UBE2V2P4	17
SH3D21	9363
EVA1B	2621
RP11-268J15.5	3242
STK40	18789
LSM10	9815
RNU4-27P	0
OSCP1	186
MRPS15	11571
CSF3R	3279
FTLP18	0
RP4-614N24.1	1
GRIK3	273
MIR4255	0
RNU6-636P	0
RP5-1180C18.1	29
RNA5SP43	0
RPS29P6	0
RP11-422J8.1	303
ZC3H12A	7186
MEAF6	9470
MIR5581	23
SNIP1	2821
FTH1P1	6
RP3-423B22.5	258
DNALI1	263
GNL2	9661
RSPO1	384
C1orf109	3655
CDCA8	7664
EPHA10	320
ACTN4P2	10
RP11-109P14.2	154
MANEAL	846
YRDC	2972
RP11-109P14.9	535
C1orf122	3154
MTF1	4176
AL929472.1	3
RP11-109P14.8	2
RP11-109P14.10	1992
INPP5B	13134
RNU6-584P	17
SF3A3	6230
RNU6-510P	0
FHL3	971
UTP11L	5678
POU3F1	3872
RP5-884C9.2	1246
RP5-884C9.3	8
MIR3659	0
RP11-214L19.1	7
RNU6-753P	0
RP11-329N22.1	106
RP11-334L9.1	6387
RRAGC	6983
RP5-864K19.4	5430
MYCBP	6982
GJA9	1971
RHBDL2	385
RNU6-605P	0
RP11-781D11.1	0
AKIRIN1	10178
NDUFS5	5692
MACF1	67885
RNU6-608P	0
RNA5SP44	0
RP11-416A14.1	2
RP11-420K8.1	237
RP11-420K8.2	0
KIAA0754	280
BMP8A	978
OXCT2P1	31
RP11-69E11.4	2331
PPIEL	1900
PABPC4	49975
RP11-69E11.8	16814
SNORA55	25
HEYL	566
RP1-144F13.3	0
NT5C1A	260
HPCAL4	197
PPIE	14509
RP1-144F13.4	1305
RNU7-121P	0
BMP8B	457
OXCT2	34
RP1-118J21.25	31
RP1-118J21.24	1
TRIT1	5216
RP1-118J21.5	146
MYCL	1642
RP3-342P20.2	186
MFSD2A	3134
CAP1	59438
PPT1	32835
RP11-115D7.3	15112
RLF	6116
RNU6-1237P	0
TMCO2	6
RP1-39G22.7	1391
RP1-39G22.4	78
ZMPSTE24	7608
COL9A2	7840
RP1-228H13.1	34
SMAP2	135212
RP1-228H13.2	3
ZFP69B	1141
RP1-228H13.5	834
ZFP69	1963
RP11-656D10.3	1073
EXO5	3497
RP11-656D10.5	994
RP11-656D10.6	415
ZNF684	1178
RP1-63P18.2	1
GTF2F2P2	0
RIMS3	887
RP4-739H11.3	1153
NFYC	11932
RP4-739H11.4	1139
MIR30C1	1
MIR30E	1
KCNQ4	239
RN7SL326P	1
CITED4	189
RP5-1066H13.4	8
UBE2V1P8	0
RP11-348A7.1	339
CTPS1	12721
SLFNL1	272
SCMH1	13374
RP4-635E8.1	0
RP11-399E6.1	680
RP11-399E6.2	0
FOXO6	236
RP11-399E6.4	6
RNA5SP45	0
EDN2	16
HIVEP3	15968
RP11-486B10.4	45
RP11-486B10.3	9
AL451006.1	0
HNRNPFP1	10
RP11-319C21.1	0
GUCA2B	0
GUCA2A	0
FOXJ3	13402
RP11-223A3.1	227
RIMKLA	136
RP11-157D18.2	4
ZMYND12	117
PPCS	11572
CCDC30	3916
RP11-163G10.2	9
TMSB4XP1	1568
RNU6-536P	0
RP11-163G10.4	0
PPIH	4591
YBX1	33400
RP5-994D16.3	43
CLDN19	12
LEPRE1	6907
C1orf50	3719
RP5-994D16.9	235
CCDC23	4345
ERMAP	2947
RP11-342M1.3	2016
ZNF691	3303
RP11-342M1.6	216
RP11-342M1.7	6420
ATP6V1E1P1	4026
SLC2A1	5672
SLC2A1-AS1	74
RNU6-880P	0
RNU6-870P	0
FAM183A	4
EBNA1BP2	12025
WDR65	2823
RNA5SP46	0
TMEM125	8
C1orf210	1
TIE1	3540
MPL	29
CDC20	3932
ELOVL1	20467
RP1-92O14.3	58
MED8	8362
SZT2	31001
RP1-92O14.6	3885
SZT2-AS1	1677
HYI	7622
HYI-AS1	150
PTPRF	8805
KDM4A	14773
KDM4A-AS1	5604
RP11-184I16.4	56
ST3GAL3	4543
RNU6-1058P	0
RP11-184I16.3	2
SHMT1P1	766
ARTN	77
RP11-7O11.3	218
IPO13	8374
DPH2	8471
B4GALT2	1504
ATP6V0B	21722
CCDC24	6758
SLC6A9	4292
RP5-1198O20.4	51
RP5-1198O20.5	2
KRT8P47	3
RP11-570P14.1	5386
RN7SL479P	0
KLF17	5441
RP4-675G8.2	0
RP4-675G8.3	3
RP4-675G8.4	0
RP5-891H21.1	0
RP5-891H21.5	6
DMAP1	16315
ERI3	8217
ERI3-IT1	25
AL390776.1	2
RNU6-369P	0
RNF220	18597
MIR5584	0
TMEM53	15490
C1orf228	7298
RNU5F-1	4
RNU5D-1	2
KIF2C	11311
RP11-269F19.2	4318
SNORD55	66
RPS15AP11	2306
BEST4	243
SNORD38B	106
SNORD38A	64
RPS8	81419
PLK3	3674
TCTEX1D4	136
BTBD19	562
PTCH2	406
RNU5E-6P	6
RP5-882O7.1	15
EIF2B3	5432
AL136380.1	2
RNA5SP47	0
CCNB1IP1P1	553
RP5-882O7.4	4
MRPS17P1	9
HECTD3	11710
UROD	13362
ZSWIM5	1936
AL359473.1	0
OSTCP5	1069
AL592294.1	0
MUTYH	9883
HPDL	124
TESK2	10573
TOE1	4449
RP11-291L19.1	2
CCDC163P	1341
MMACHC	1223
PRDX1	41800
HMGB1P48	5
AKR1A1	31245
NASP	22274
CCDC17	705
GPBP1L1	34490
